2.35407466666667,0.000312666666666667
2.77965916666667,0.000293333333333333
3.76071084745763,0.000347966101694915
4.74129533333333,0.000399
5.80903,0.00036
6.70104,0.00049
7.75301,0.000576666666666667
8.78657333333333,5e-04
18,0.00273
19.8884266666667,0.00181333333333333
21,0.00188375
22.796874375,0.002216875
24.7464992,0.0020224
26.80191,0.002219375
27.8006358333333,0.00222083333333333
28.727605,0.002515
29.7535183333333,0.00345666666666667
30.9332063636364,0.0164736363636364
31.8606466666667,0.00617333333333333
32.77278,0.00703
33.75451,0.00178
34.82912,0.00963
35.765625,0.00551
36.77,0.00763
38,0.00612
38.55556,0.00426
39.95,0.0064325
40.77,0.0067125
41.9525,0.0068825
43.7757142857143,0.0080325
44.9171428571429,0.00828714285714286
45.7609090909091,0.00755272727272727
46.7926666666667,0.00823933333333333
47.758,0.007523
50.7216666666667,0.00837
51.83625,0.00784875
52.7475,0.01
53.7575,0.00832875
54.75,0.00685
55.88,0.0222325
56.68,0.00802
57.845,0.008485
58.89,0.03331
59.82,0.03747
60.655,0.022035
61.71,0.02734
62.745,0.035605
64.7842857142857,0.0341357142857143
65.874,0.033156
67.8,0.0423275
68.886,0.040594
69.92,0.03701
70.8707142857143,0.0367771428571429
72.82,0.0410844444444444
73.701,0.036636
74.7523076923077,0.0391976923076923
75.7983333333333,0.0395233333333333
76.8316666666667,0.0410183333333333
77.81,0.0404033333333333
78.71,0.03697
79.705,0.0422825
80.804,0.037804
81.728,0.037108
82.73,0.03903
83.805,0.03503
84.73,0.08559
85.82,0.15213
86.6833333333333,0.0616933333333333
87.9066666666667,0.145516666666667
88.86,0.034365
89.665,0.1275
90.72,0.142955
91.61,0.123982
92.7566666666667,0.118941666666667
93.6333333333333,0.16398
94.745,0.186705
95.86,0.13489
96.6966666666667,0.174266666666667
97.76,0.1298875
98.7533333333333,0.148091666666667
99.7533333333333,0.14365
100.686666666667,0.15975
101.775,0.18927
102.683333333333,0.163926666666667
103.923333333333,0.180806666666667
104.56,0.194875
105.725,0.1951775
106.913333333333,0.184834333333333
107.885,0.164275
109,0.37349
109.7575,0.173495
110.822222222222,0.185219777777778
111.76,0.19195
113.725,0.174025
114.826666666667,0.167873333333333
115.74,0.17222
116.66,0.20802
124,0.16516
151,0.37478
156,0.60649
159,0.40207
161,0.38089
178,0.58261
179,0.563705
180,0.62644
181,0.49832
184,0.37478
186,0.57706
187,0.56281
188,0.51728
190,0.5782075
191,0.55044
192,0.60895
194,0.56503
201,0.6383
204,0.51127
233,0.32233
